Xion/LearningDataCSVb2
-1.019608,-0.6400959,-0.970217,0.4652134,-0.2951697,0.2376498,-0.6982627,-1.194071,-0.8814083,0.1800278,0.0193098,-0.6341202,-0.3864734,0.3602209
