Aoi/LearningDataCSVw2
3.744088,-9.823292,-11.07306,-9.815869,9.752491,9.753503,4.600555,5.806108,9.751595,-0.5057762,9.752504,5.026088,5.026228,5.025912
-5.497678,6.607221,2.450369,6.605092,1.777549,1.777692,5.645107,5.810468,1.777882,1.701458,1.777808,0.5858979,0.585916,0.585916
0.98986,-4.403543,-0.3047437,-4.371356,-8.269295,-8.250884,-7.764012,-4.523721,-8.080157,-3.198399,-8.34666,-2.408889,-2.399356,-2.420502
-5.578131,2.863831,-1.863765,2.863038,6.458455,6.458458,5.799005,6.215483,6.458411,6.427819,6.458439,2.98173,2.982089,2.982089
-2.340798,3.788092,-0.3358132,3.785615,-11.17329,-11.17356,-4.890256,-1.056636,-11.1727,-11.43057,-11.17308,-5.4052,-5.405318,-5.405318
-2.618224,-0.4511586,6.539237,-0.6292279,-8.958546,-8.923583,4.205602,6.509753,-8.878449,-9.162767,-8.895922,-5.557492,-5.551466,-5.551465
-5.645731,-2.795753,-6.707275,-2.789443,8.594826,8.593689,8.707792,1.247624,8.590943,8.660065,8.592061,3.474813,3.474461,3.47446
-5.53811,6.535266,3.736228,6.537017,-1.224078,-1.224088,0.4964711,-0.5137435,-1.224108,-1.085773,-1.2241,-0.4350684,-0.4350769,-0.4350769
