Aoi/LearningDataCSVw1
-0.9393412,-17.00245,-8.411793,5.848798,-1.221067,-0.2164459,-2.340957,-2.252887
-2.883598,7.11225,-1.681083,-27.01215,-6.091049,5.152549,-17.4418,10.33054
-2.653189,2.244012,-17.81201,4.34444,0.1892212,-8.784247,-0.9891079,-9.359324
2.963054,6.262483,9.210505,11.695,1.548966,-7.628415,6.785884,4.840443
1.63055,-17.44672,-9.195926,-2.649249,-0.7254661,-6.581793,1.3455,-1.950621
